model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,3,True,25.0,0.0,0.968000054359436,0.0,2.0
B30,3,True,25.0,0.025,0.5440000295639038,21.91780821917808,19.2
B30,3,True,25.0,0.05,0.12800000607967377,4.046242774566474,20.0
B30,3,True,25.0,0.075,0.020000001415610313,2.631578947368421,7.6
B30,3,True,25.0,0.1,0.0,0.0,3.5999999999999996
B30,3,True,25.0,0.125,0.0,0.0,0.8
B30,3,True,30.0,0.0,0.9480000734329224,0.0,4.0
B30,3,True,30.0,0.025,0.5,20.0,22.8
B30,3,True,30.0,0.05,0.11600000411272049,6.25,27.200000000000003
B30,3,True,30.0,0.075,0.020000001415610313,2.28310502283105,12.0
B30,3,True,30.0,0.1,0.0,0.0,5.6000000000000005
B30,3,True,30.0,0.125,0.004000000189989805,0.0,0.8
B30,3,True,40.0,0.0,0.9360000491142273,0.0,7.199999999999999
B30,3,True,40.0,0.025,0.4440000355243683,20.0,32.0
B30,3,True,40.0,0.05,0.1120000034570694,5.960264900662252,28.4
B30,3,True,40.0,0.075,0.04000000283122063,3.8834951456310676,16.400000000000002
B30,3,True,40.0,0.1,0.00800000037997961,0.423728813559322,5.6000000000000005
B30,3,True,40.0,0.125,0.00800000037997961,0.8163265306122449,2.0
B30,3,True,50.0,0.0,0.8880000710487366,0.0,11.200000000000001
B30,3,True,50.0,0.025,0.40800002217292786,26.785714285714285,37.2
B30,3,True,50.0,0.05,0.08400000631809235,6.293706293706294,33.6
B30,3,True,50.0,0.075,0.036000002175569534,2.941176470588235,17.599999999999998
B30,3,True,50.0,0.1,0.012000000104308128,1.2875536480686696,6.800000000000001
B30,3,True,50.0,0.125,0.00800000037997961,0.4098360655737705,2.4
